"id","age","sex","marital","pd1","pd2","pd3","pd4","pd5","pd6","pd7","pd8","pd9","pd10","pd11","pd12","pd13","pd14","pd15","pd16","pd17","pd18","pd19","pd20","life.dis","daily.dis"
12190,81,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12191,70,2,3,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,2,9
12195,52,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12197,59,2,1,0,0,1,1,0,0,0,0,0,0,1,3,4,4,3,4,4,3,4,4,3,12
12198,67,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12199,70,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,3,4,4,0,12
12200,57,1,1,0,0,0,0,0,0,0,5,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12202,76,2,4,0,0,3,2,5,0,0,0,2,1,3,3,3,3,2,3,1,3,4,4,6,19
12204,63,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12206,56,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,4,0,15
12207,50,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12218,70,2,1,1,0,1,1,0,1,0,0,0,0,2,3,3,3,4,4,3,3,4,4,5,14
12222,69,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12223,63,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,0,17
12226,55,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12227,52,1,1,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,2,4,3,3,3,1,20
12228,91,2,4,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12230,73,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
12231,59,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12232,77,2,5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,3,3,4,2,15
12233,62,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12240,49,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12242,43,2,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12245,60,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,4,4,4,0,11
12246,63,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,4,0,15
12253,81,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,0,13
12256,53,2,1,0,0,1,1,0,0,0,0,0,0,0,4,3,3,4,4,4,3,4,4,2,12
12257,85,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12258,71,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,4,4,0,15
12259,58,2,1,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3,4,4,3,4,4,2,14
12261,52,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
12264,60,1,1,0,0,0,0,0,0,0,1,0,1,1,4,4,4,4,4,4,4,4,4,3,9
12266,87,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12268,58,1,1,0,0,4,1,0,0,0,NA,0,0,0,4,4,4,4,4,4,4,4,4,2,9
12279,61,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12282,53,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,4,4,0,17
12283,56,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12284,57,1,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12289,62,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12290,60,1,1,0,0,2,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
12294,81,2,3,3,0,1,1,1,0,0,1,0,0,0,2,3,4,2,4,1,2,4,4,5,19
12297,54,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,4,4,0,14
12299,66,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
12305,65,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,4,4,4,0,13
12309,45,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
12312,54,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,4,3,4,4,2,3,3,1,16
12315,80,1,3,0,0,0,0,0,0,0,1,0,0,2,4,4,4,2,2,3,2,3,3,2,18
12320,55,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12322,54,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12324,78,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12326,65,2,3,0,0,4,4,0,0,0,0,0,0,0,2,2,1,2,4,4,2,4,4,2,20
12333,64,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12338,45,1,1,0,20,5,6,0,0,0,0,1,1,0,3,3,3,2,2,4,3,3,3,5,19
12339,62,1,1,0,1,1,1,1,0,0,0,0,0,2,3,3,3,3,3,3,3,4,4,5,16
12341,49,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12351,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,3,4,4,0,11
12364,89,2,5,0,0,1,1,0,0,0,0,1,0,1,3,3,3,3,4,3,2,3,4,4,17
12368,49,2,1,0,0,1,2,0,1,0,0,0,0,0,4,4,3,4,4,4,4,4,4,3,10
12369,55,1,1,0,0,2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12372,70,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,0,10
12373,66,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,3,4,4,4,4,3,3,1,14
12374,54,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12378,74,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12379,64,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12380,89,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12384,54,2,3,0,0,0,0,0,0,0,0,1,0,2,4,4,3,4,4,4,3,3,3,2,13
12385,58,2,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,3,4,4,3,3,3,1,13
12387,74,2,3,1,2,20,1,6,0,1,2,5,1,10,2,2,2,3,3,3,2,2,2,10,24
12391,72,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12394,53,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,0,16
12400,54,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12402,67,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
12408,70,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12411,78,2,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12412,50,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,0,10
12413,57,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12414,69,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12421,45,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12422,50,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12423,45,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12424,60,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12430,53,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12431,63,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12432,59,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,4,3,4,4,0,13
12433,89,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12434,53,1,1,0,0,1,1,0,0,0,0,0,0,0,4,4,4,3,4,4,3,2,3,2,14
12436,62,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,0,13
12439,70,1,1,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
12441,49,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12442,47,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12448,48,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12454,63,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,2,3,4,0,17
12458,65,2,3,1,0,1,1,0,0,1,1,1,0,5,3,3,3,3,3,3,3,3,3,7,18
12460,59,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,4,4,4,0,11
12461,63,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,0,10
12464,63,1,1,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,18
12465,53,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12466,89,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12467,48,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12472,49,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,4,4,0,15
12475,71,2,1,0,0,0,0,1,0,0,0,0,1,2,4,4,3,3,4,4,3,4,4,3,12
12480,60,2,4,1,3,5,2,0,2,0,2,0,0,0,3,3,3,2,2,4,2,4,4,6,18
12481,55,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,4,4,4,4,0,14
12483,80,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12488,74,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12489,49,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,2,4,4,0,18
12492,59,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,4,4,4,4,4,0,12
12493,44,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,2,2,3,3,0,25
12494,55,2,4,0,0,1,0,0,1,0,0,0,0,1,4,4,4,4,4,4,4,4,4,3,9
12495,60,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12496,62,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12500,46,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12504,76,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12509,45,2,3,0,0,0,1,0,1,0,1,0,0,1,4,4,3,3,4,4,2,4,3,4,14
12510,91,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12512,62,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,3,4,2,4,3,4,4,1,13
12515,61,1,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12520,62,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12529,46,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12530,66,1,1,0,0,NA,0,2,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,1,10
12532,86,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12533,84,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12537,68,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,4,0,10
12538,55,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,0,17
12539,59,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12540,55,2,5,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,3,2,2,3,0,24
12541,53,1,1,0,0,2,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,3,9
12542,57,2,5,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12549,51,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12551,57,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
12552,52,1,1,0,0,1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,3,4,2,10
12553,63,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12555,79,2,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,4,4,4,4,0,12
12559,75,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,4,4,NA,10
12561,65,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12562,79,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,4,4,0,14
12566,53,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12569,59,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12571,53,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12574,44,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12575,76,2,3,0,0,1,2,0,0,0,0,1,0,2,3,3,3,3,4,4,4,4,4,4,13
12576,59,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578,49,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,3,3,4,0,14
12583,77,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12585,67,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,3,4,4,0,14
12586,43,2,5,0,0,0,0,0,0,0,1,0,0,0,3,3,4,3,4,4,3,3,4,1,14
12590,52,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,18
12593,65,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
12597,85,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,3,4,4,0,13
12598,60,2,1,1,0,0,3,1,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,3,10
12600,48,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12602,80,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12604,84,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
12606,70,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12608,58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12610,63,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12616,74,2,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,2,4,4,0,16
12617,74,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12618,75,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
12619,66,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,4,0,15
12620,55,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12624,90,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,4,0,10
12626,71,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12627,59,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12629,63,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,4,4,0,14
12631,88,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,0,13
12639,60,2,5,0,0,5,1,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,2,10
12642,47,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,3,4,4,0,12
12643,62,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12644,45,1,1,0,0,2,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,2,18
12646,46,1,3,NA,NA,NA,NA,NA,0,0,0,NA,0,0,2,2,3,2,3,4,2,3,3,0,21
12650,64,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12652,66,1,1,0,0,0,1,1,0,0,0,0,0,2,2,2,3,2,2,3,3,3,3,3,22
12655,73,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12657,70,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12658,82,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12664,52,2,1,0,0,0,0,1,0,0,0,0,0,10,4,2,4,4,4,4,4,4,4,2,11
12665,66,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,2,4,4,0,15
12675,60,2,5,0,0,1,2,0,0,0,0,0,0,0,3,2,2,2,3,3,3,4,4,2,19
12676,58,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,3,1,1,2,0,31
12677,64,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12678,48,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
12680,58,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12683,62,2,1,0,0,0,0,0,0,0,0,1,0,0,4,3,4,4,4,4,4,4,4,1,10
12686,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12690,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12692,58,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,4,4,0,14
12698,72,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
12706,59,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,3,3,2,3,2,4,4,2,18
12707,57,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12708,66,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12709,51,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12711,44,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12713,73,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
12719,51,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,2,2,3,2,3,1,21
12726,62,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,3,0,16
12727,57,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12738,66,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
12743,47,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12745,56,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,4,3,4,4,0,12
12748,73,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,0,10
12749,58,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,0,10
12750,59,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12756,52,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12758,48,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12759,85,1,4,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,3,4,4,0,12
12760,50,2,1,1,1,1,1,0,0,0,0,0,0,0,4,4,4,3,4,4,3,4,4,4,11
12761,71,2,1,2,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
12771,83,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,4,4,4,0,13
12774,60,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
12775,58,2,1,0,0,5,5,3,0,0,0,0,0,0,1,1,1,4,4,4,2,3,4,3,21
12777,47,1,1,0,0,0,0,1,NA,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
12780,63,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12781,84,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12785,84,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12787,68,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12788,58,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,0,13
12792,69,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12794,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
12799,79,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12802,74,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12804,75,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12805,63,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12806,47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12809,90,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12811,62,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
12813,80,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12814,91,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12817,64,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,4,4,0,12
12820,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12823,70,1,1,5,0,1,1,0,0,0,0,0,0,0,4,4,4,4,2,3,3,4,4,3,13
12825,51,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12830,80,1,1,0,0,0,1,0,0,0,0,0,0,1,4,4,2,4,4,4,4,4,4,2,11
12832,74,2,4,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
12833,89,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
12834,68,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12837,55,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12844,48,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
12845,82,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,1,11
12846,49,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
12848,65,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12851,44,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12852,57,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12853,55,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12855,70,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,4,4,4,4,4,0,11
12863,82,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12868,77,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
12870,72,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
